Time,Amplitude,F_Sampling
0.353,-0.6,
0.354,-0.7,
0.355,-1,
0.356,-1.4,
0.357,-1.6,
0.358,-1.6,
0.359,-1.4,
0.36,-1,
0.361,-0.7,
0.362,-0.3,
0.363,-0.1,
0.364,0.1,
0.365,0.1,
0.366,0.1,
0.367,-0.1,
0.368,-0.3,
0.369,-0.5,
0.37,-0.7,
0.371,-0.7,
0.372,-0.7,
0.373,-0.5,
0.374,-0.4,
0.375,-0.4,
0.376,-0.4,
0.377,-0.4,
0.378,-0.4,
0.379,-0.5,
0.38,-0.5,
0.381,-0.5,
0.382,-0.6,
0.383,-0.6,
0.384,-0.7,
0.385,-0.7,
0.386,-0.8,
0.387,-0.9,
0.388,-0.9,
0.389,-0.9,
0.39,-0.9,
0.391,-1,
0.392,-1,
0.393,-1,
0.394,-1,
0.395,-1,
0.396,-0.9,
0.397,-0.8,
0.398,-0.8,
0.399,-0.7,
0.4,-0.6,
0.401,-0.6,
0.402,-0.5,
0.403,-0.5,
0.404,-0.5,
0.405,-0.5,
0.406,-0.5,
0.407,-0.5,
0.408,-0.5,
0.409,-0.5,
0.41,-0.6,
0.411,-0.6,
0.412,-0.7,
0.413,-0.7,
0.414,-0.8,
0.415,-0.8,
0.416,-0.8,
0.417,-0.8,
0.418,-0.8,
0.419,-0.8,
0.42,-0.8,
0.421,-0.8,
0.422,-0.9,
0.423,-0.9,
0.424,-0.9,
0.425,-0.9,
0.426,-1,
0.427,-1,
0.428,-1.1,
0.429,-1.1,
0.43,-1.1,
0.431,-1.1,
0.432,-1.1,
0.433,-1.2,
0.434,-1.3,
0.435,-1.3,
0.436,-1.4,
0.437,-1.4,
0.438,-1.4,
0.439,-1.5,
0.44,-1.6,
0.441,-1.6,
0.442,-1.6,
0.443,-1.6,
0.444,-1.6,
0.445,-1.6,
0.446,-1.6,
0.447,-1.6,
0.448,-1.6,
0.449,-1.7,
0.45,-1.8,
0.451,-1.9,
0.452,-2.1,
0.453,-2.3,
0.454,-2.4,
0.455,-2.5,
0.456,-2.6,
0.457,-2.6,
0.458,-2.7,
0.459,-2.7,
0.46,-2.7,
0.461,-2.8,
0.462,-2.8,
0.463,-2.8,
0.464,-2.9,
0.465,-2.9,
0.466,-2.9,
0.467,-2.9,
0.468,-2.9,
0.469,-2.9,
0.47,-3,
0.471,-3,
0.472,-3.1,
0.473,-3.1,
0.474,-3.2,
0.475,-3.3,
0.476,-3.3,
0.477,-3.4,
0.478,-3.4,
0.479,-3.5,
0.48,-3.6,
0.481,-3.6,
0.482,-3.8,
0.483,-3.9,
0.484,-4,
0.485,-4.1,
0.486,-4.2,
0.487,-4.3,
0.488,-4.2,
0.489,-4.2,
0.49,-4.1,
0.491,-4.1,
0.492,-4.1,
0.493,-4.1,
0.494,-4,
0.495,-4,
0.496,-4,
0.497,-4,
0.498,-4,
0.499,-4,
0.5,-4,
0.501,-4,
0.502,-4,
0.503,-4.1,
0.504,-4.1,
0.505,-4.2,
0.506,-4.3,
0.507,-4.3,
0.508,-4.3,
0.509,-4.4,
0.51,-4.4,
0.511,-4.4,
0.512,-4.5,
0.513,-4.5,
0.514,-4.5,
0.515,-4.5,
0.516,-4.6,
0.517,-4.6,
0.518,-4.7,
0.519,-4.7,
0.52,-4.7,
0.521,-4.7,
0.522,-4.7,
0.523,-4.7,
0.524,-4.7,
0.525,-4.7,
0.526,-4.7,
0.527,-4.7,
0.528,-4.6,
0.529,-4.6,
0.53,-4.7,
0.531,-4.7,
0.532,-4.7,
0.533,-4.7,
0.534,-4.7,
0.535,-4.7,
0.536,-4.7,
0.537,-4.7,
0.538,-4.7,
0.539,-4.7,
0.54,-4.7,
0.541,-4.6,
0.542,-4.6,
0.543,-4.6,
0.544,-4.5,
0.545,-4.5,
0.546,-4.4,
0.547,-4.4,
0.548,-4.4,
0.549,-4.3,
0.55,-4.2,
0.551,-4.2,
0.552,-4.1,
0.553,-4,
0.554,-4,
0.555,-3.9,
0.556,-3.8,
0.557,-3.7,
0.558,-3.6,
0.559,-3.5,
0.56,-3.4,
0.561,-3.3,
0.562,-3.2,
0.563,-3.2,
0.564,-3,
0.565,-2.9,
0.566,-2.8,
0.567,-2.6,
0.568,-2.5,
0.569,-2.3,
0.57,-2.2,
0.571,-2,
0.572,-1.8,
0.573,-1.7,
0.574,-1.6,
0.575,-1.4,
0.576,-1.2,
0.577,-1.1,
0.578,-1,
0.579,-0.9,
0.58,-0.9,
0.581,-0.8,
0.582,-0.8,
0.583,-0.7,
0.584,-0.6,
0.585,-0.5,
0.586,-0.4,
0.587,-0.3,
0.588,-0.2,
0.589,0,
0.59,0.2,
0.591,0.3,
0.592,0.4,
0.593,0.5,
0.594,0.7,
0.595,0.8,
0.596,1,
0.597,1.2,
0.598,1.3,
0.599,1.5,
0.6,1.6,
0.601,1.6,
0.602,1.6,
0.603,1.7,
0.604,1.7,
0.605,1.8,
0.606,1.8,
0.607,1.8,
0.608,1.8,
0.609,1.8,
0.61,1.8,
0.611,1.8,
0.612,1.8,
0.613,1.8,
0.614,1.8,
0.615,1.7,
0.616,1.7,
0.617,1.6,
0.618,1.6,
0.619,1.6,
0.62,1.5,
0.621,1.5,
0.622,1.6,
0.623,1.6,
0.624,1.6,
0.625,1.6,
0.626,1.6,
0.627,1.6,
0.628,1.6,
0.629,1.6,
0.63,1.6,
0.631,1.6,
0.632,1.5,
0.633,1.5,
0.634,1.4,
0.635,1.3,
0.636,1.2,
0.637,1.1,
0.638,1,
0.639,1,
0.64,0.9,
0.641,0.9,
0.642,0.9,
0.643,0.8,
0.644,0.8,
0.645,0.8,
0.646,0.8,
0.647,0.8,
0.648,0.8,
0.649,0.8,
0.65,0.8,
0.651,0.8,
0.652,0.7,
0.653,0.7,
0.654,0.7,
0.655,0.6,
0.656,0.6,
0.657,0.6,
0.658,0.5,
0.659,0.5,
0.66,0.4,
0.661,0.4,
0.662,0.3,
0.663,0.2,
0.664,0.2,
0.665,0.2,
0.666,0.2,
0.667,0.3,
0.668,0.3,
0.669,0.4,
0.67,0.4,
0.671,0.4,
0.672,0.4,
0.673,0.4,
0.674,0.4,
0.675,0.5,
0.676,0.5,
0.677,0.5,
0.678,0.5,
0.679,0.5,
0.68,0.5,
0.681,0.5,
0.682,0.4,
0.683,0.3,
0.684,0.2,
0.685,0.1,
0.686,0.1,
0.687,0.1,
0.688,0.1,
0.689,0.1,
0.69,0.1,
0.691,0.1,
0.692,0.1,
0.693,0.1,
0.694,0.1,
0.695,0.1,
0.696,0.1,
0.697,0.1,
0.698,0.1,
0.699,0.2,
0.7,0.2,
0.701,0.3,
0.702,0.3,
0.703,0.3,
0.704,0.3,
0.705,0.3,
0.706,0.3,
0.707,0.2,
0.708,0.2,
0.709,0.1,
0.71,0.1,
0.711,0,
0.712,-0.1,
0.713,-0.1,
0.714,-0.2,
0.715,-0.3,
0.716,-0.3,
0.717,-0.3,
0.718,-0.2,
0.719,-0.2,
0.72,-0.2,
0.721,-0.2,
0.722,-0.2,
0.723,-0.2,
0.724,-0.1,
0.725,-0.1,
0.726,-0.1,
0.727,-0.1,
0.728,0,
0.729,0,
0.73,0,
0.731,0.1,
0.732,0.2,
0.733,0.2,
0.734,0.3,
0.735,0.3,
0.736,0.3,
0.737,0.3,
0.738,0.3,
0.739,0.3,
0.74,0.2,
0.741,0.2,
0.742,0.1,
0.743,0.1,
0.744,0.1,
0.745,0.2,
0.746,0.2,
0.747,0.2,
0.748,0.2,
0.749,0.2,
0.75,0.2,
0.751,0.3,
0.752,0.4,
0.753,0.5,
0.754,0.5,
0.755,0.5,
0.756,0.5,
0.757,0.5,
0.758,0.5,
0.759,0.5,
0.76,0.5,
0.761,0.5,
0.762,0.5,
0.763,0.6,
0.764,0.6,
0.765,0.6,
0.766,0.7,
0.767,0.7,
0.768,0.8,
0.769,0.9,
0.77,1,
0.771,1.2,
0.772,1.3,
0.773,1.5,
0.774,1.6,
0.775,1.8,
0.776,2,
0.777,2.1,
0.778,2.3,
0.779,2.3,
0.78,2.3,
0.781,2.2,
0.782,2.1,
0.783,1.8,
0.784,1.6,
0.785,1.4,
0.786,1.1,
0.787,0.9,
0.788,0.8,
0.789,0.9,
0.79,1.1,
0.791,1.4,
0.792,1.7,
0.793,1.8,
0.794,1.8,
0.795,1.6,
0.796,1.6,
0.797,1.7,
0.798,2,
0.799,2.4,
0.8,3,
0.801,3.5,
0.802,3.9,
0.803,4.2,
0.804,4.3,
0.805,4.3,
0.806,4.2,
0.807,4.2,
0.808,4.1,
0.809,4,
0.81,4,
0.811,4,
0.812,4,
0.813,4.1,
0.814,4.2,
0.815,4.2,
0.816,4.2,
0.817,4.1,
0.818,4.1,
0.819,4.2,
0.82,4.2,
0.821,4.4,
0.822,4.5,
0.823,4.6,
0.824,4.7,
0.825,4.8,
0.826,4.8,
0.827,4.9,
0.828,5,
0.829,5.1,
0.83,5.2,
0.831,5.3,
0.832,5.4,
0.833,5.5,
0.834,5.5,
0.835,5.6,
0.836,5.7,
0.837,5.8,
0.838,5.8,
0.839,5.9,
0.84,5.9,
0.841,5.9,
0.842,6,
0.843,6,
0.844,6.1,
0.845,6.2,
0.846,6.2,
0.847,6.3,
0.848,6.4,
0.849,6.4,
0.85,6.5,
0.851,6.5,
0.852,6.6,
0.853,6.6,
0.854,6.7,
0.855,6.7,
0.856,6.7,
0.857,6.7,
0.858,6.7,
0.859,6.7,
0.86,6.6,
0.861,6.6,
0.862,6.5,
0.863,6.4,
0.864,6.3,
0.865,6.2,
0.866,6.1,
0.867,5.9,
0.868,5.8,
0.869,5.6,
0.87,5.5,
0.871,5.3,
0.872,5.2,
0.873,5,
0.874,4.9,
0.875,4.7,
0.876,4.6,
0.877,4.5,
0.878,4.3,
0.879,4.2,
0.88,4,
0.881,3.9,
0.882,3.7,
0.883,3.5,
0.884,3.3,
0.885,3.2,
0.886,3,
0.887,2.9,
0.888,2.8,
0.889,2.7,
0.89,2.6,
0.891,2.5,
0.892,2.4,
0.893,2.3,
0.894,2.2,
0.895,2.1,
0.896,2.1,
0.897,2.1,
0.898,2.1,
0.899,2.1,
0.9,2,
0.901,1.8,
0.902,1.7,
0.903,1.6,
0.904,1.5,
0.905,1.4,
0.906,1.3,
0.907,1.1,
0.908,1,
0.909,0.8,
0.91,0.7,
0.911,0.5,
0.912,0.4,
0.913,0.2,
0.914,0.1,
0.915,-0.1,
0.916,-0.3,
0.917,-0.4,
0.918,-0.5,
0.919,-0.7,
0.92,-0.8,
0.921,-0.8,
0.922,-0.9,
0.923,-1,
0.924,-1.1,
0.925,-1.2,
0.926,-1.3,
0.927,-1.3,
0.928,-1.4,
0.929,-1.4,
0.93,-1.5,
0.931,-1.6,
0.932,-1.6,
0.933,-1.6,
0.934,-1.6,
0.935,-1.7,
0.936,-1.7,
0.937,-1.8,
0.938,-1.9,
0.939,-2,
0.94,-2,
0.941,-2,
0.942,-1.9,
0.943,-1.9,
0.944,-1.8,
0.945,-1.8,
0.946,-1.8,
0.947,-1.8,
0.948,-1.7,
0.949,-1.7,
0.95,-1.7,
0.951,-1.8,
0.952,-1.9,
0.953,-2,
0.954,-2,
0.955,-1.9,
0.956,-1.9,
0.957,-2,
0.958,-2,
0.959,-2,
0.96,-2,
0.961,-1.9,
0.962,-1.8,
0.963,-1.8,
0.964,-1.9,
0.965,-1.9,
0.966,-2,
0.967,-2,
0.968,-1.9,
0.969,-1.9,
0.97,-1.8,
0.971,-1.8,
0.972,-1.7,
0.973,-1.7,
0.974,-1.7,
0.975,-1.6,
0.976,-1.6,
0.977,-1.6,
0.978,-1.5,
0.979,-1.5,
0.98,-1.4,
0.981,-1.4,
0.982,-1.4,
0.983,-1.4,
0.984,-1.4,
0.985,-1.3,
0.986,-1.3,
0.987,-1.2,
0.988,-1.2,
0.989,-1.1,
0.99,-0.9,
0.991,-0.7,
0.992,-0.5,
0.993,-0.3,
0.994,0.1,
0.995,0.5,
0.996,1,
0.997,1.6,
0.998,2.2,
0.999,2.8,
1,3.4,
1.001,4,
1.002,4.5,
1.003,5,
1.004,5.4,
1.005,5.8,
1.006,6.2,
1.007,6.5,
1.008,6.9,
1.009,7.2,
1.01,7.4,
1.011,7.7,
1.012,7.9,
1.013,8.2,
1.014,8.4,
1.015,8.5,
1.016,8.6,
1.017,8.7,
1.018,8.7,
1.019,8.6,
1.02,8.5,
1.021,8.4,
1.022,8.1,
1.023,7.8,
1.024,7.5,
1.025,7.1,
1.026,6.7,
1.027,6.2,
1.028,5.6,
1.029,4.9,
1.03,4.3,
1.031,3.6,
1.032,2.8,
1.033,2,
1.034,1.1,
1.035,0.2,
1.036,-0.8,
1.037,-1.8,
1.038,-2.9,
1.039,-4,
1.04,-5.2,
1.041,-6.5,
1.042,-7.9,
1.043,-9.4,
1.044,-10.9,
1.045,-12.6,
1.046,-14.4,
1.047,-16.2,
1.048,-18.2,
1.049,-20.2,
1.05,-22.3,
1.051,-24.4,
1.052,-26.5,
1.053,-28.7,
1.054,-30.8,
1.055,-32.8,
1.056,-34.6,
1.057,-36,
1.058,-37.2,
1.059,-38,
1.06,-38.3,
1.061,-38.3,
1.062,-38,
1.063,-37.5,
1.064,-36.8,
1.065,-36.3,
1.066,-35.8,
1.067,-35.5,
1.068,-35.3,
1.069,-34.9,
1.07,-34.3,
1.071,-33.2,
1.072,-31.7,
1.073,-29.6,
1.074,-27.1,
1.075,-24.2,
1.076,-20.9,
1.077,-17.4,
1.078,-13.7,
1.079,-9.9,
1.08,-6.1,
1.081,-2.2,
1.082,1.6,
1.083,5.3,
1.084,9,
1.085,12.5,
1.086,15.8,
1.087,18.8,
1.088,21.5,
1.089,23.8,
1.09,25.5,
1.091,26.7,
1.092,27.3,
1.093,27.3,
1.094,26.7,
1.095,25.4,
1.096,23.6,
1.097,21.3,
1.098,18.6,
1.099,15.7,
1.1,12.7,
1.101,9.7,
1.102,6.7,
1.103,4,
1.104,1.5,
1.105,-0.8,
1.106,-2.7,
1.107,-4.3,
1.108,-5.5,
1.109,-6.5,
1.11,-7.3,
1.111,-7.9,
1.112,-8.3,
1.113,-8.6,
1.114,-8.8,
1.115,-9,
1.116,-9,
1.117,-8.9,
1.118,-8.8,
1.119,-8.6,
1.12,-8.4,
1.121,-8.1,
1.122,-7.8,
1.123,-7.5,
1.124,-7.2,
1.125,-6.8,
1.126,-6.4,
1.127,-6.1,
1.128,-5.7,
1.129,-5.3,
1.13,-4.9,
1.131,-4.5,
1.132,-4.1,
1.133,-3.7,
1.134,-3.3,
1.135,-3,
1.136,-2.7,
1.137,-2.3,
1.138,-2,
1.139,-1.8,
1.14,-1.5,
1.141,-1.3,
1.142,-1.1,
1.143,-0.9,
1.144,-0.7,
1.145,-0.6,
1.146,-0.4,
1.147,-0.3,
1.148,-0.2,
1.149,-0.2,
1.15,-0.1,
1.151,0,
1.152,0.1,
1.153,0.1,
1.154,0.2,
1.155,0.2,
1.156,0.1,
1.157,0,
1.158,-0.1,
1.159,-0.2,
1.16,-0.3,
1.161,-0.3,
1.162,-0.4,
1.163,-0.4,
1.164,-0.5,
1.165,-0.5,
1.166,-0.5,
1.167,-0.5,
1.168,-0.5,
1.169,-0.6,
1.17,-0.6,
1.171,-0.6,
1.172,-0.6,
1.173,-0.6,
1.174,-0.7,
1.175,-0.7,
1.176,-0.7,
1.177,-0.7,
1.178,-0.8,
1.179,-0.8,
1.18,-0.8,
1.181,-0.8,
1.182,-0.9,
1.183,-0.9,
1.184,-1,
1.185,-1,
1.186,-1,
1.187,-1,
1.188,-1.1,
1.189,-1.1,
1.19,-1.1,
1.191,-1.2,
1.192,-1.2,
1.193,-1.3,
1.194,-1.3,
1.195,-1.3,
1.196,-1.3,
1.197,-1.3,
1.198,-1.3,
1.199,-1.3,
1.2,-1.2,
1.201,-1.2,
1.202,-1.2,
1.203,-1.1,
1.204,-1.1,
1.205,-1,
1.206,-0.9,
1.207,-0.8,
1.208,-0.7,
1.209,-0.7,
1.21,-0.7,
1.211,-0.7,
1.212,-0.7,
1.213,-0.7,
1.214,-0.7,
1.215,-0.8,
1.216,-0.8,
1.217,-0.8,
1.218,-0.9,
1.219,-0.9,
1.22,-1,
1.221,-1,
1.222,-1.1,
1.223,-1.1,
1.224,-1.1,
1.225,-1.1,
1.226,-1.1,
1.227,-1.1,
1.228,-1.1,
1.229,-1,
1.23,-1,
1.231,-1,
1.232,-1,
1.233,-1,
1.234,-1,
1.235,-1,
1.236,-1.1,
1.237,-1.1,
1.238,-1.1,
1.239,-1.2,
1.24,-1.3,
1.241,-1.3,
1.242,-1.4,
1.243,-1.4,
1.244,-1.5,
1.245,-1.6,
1.246,-1.7,
1.247,-1.8,
1.248,-1.8,
1.249,-1.9,
1.25,-1.9,
1.251,-2,
1.252,-2,
1.253,-2.1,
1.254,-2.1,
1.255,-2.1,
1.256,-2.2,
1.257,-2.3,
1.258,-2.3,
1.259,-2.4,
1.26,-2.4,
1.261,-2.4,
1.262,-2.4,
1.263,-2.5,
1.264,-2.5,
1.265,-2.6,
1.266,-2.6,
1.267,-2.6,
1.268,-2.6,
1.269,-2.7,
1.27,-2.7,
1.271,-2.7,
1.272,-2.7,
1.273,-2.7,
1.274,-2.8,
1.275,-2.7,
1.276,-2.7,
1.277,-2.7,
1.278,-2.7,
1.279,-2.7,
1.28,-2.9,
1.281,-3,
1.282,-3.3,
1.283,-3.5,
1.284,-3.8,
1.285,-4.1,
1.286,-4.5,
1.287,-4.8,
1.288,-4.9,
1.289,-5,
1.29,-4.9,
1.291,-4.7,
1.292,-4.6,
1.293,-4.5,
1.294,-4.6,
1.295,-4.8,
1.296,-5.1,
1.297,-5.3,
1.298,-5.3,
1.299,-5.1,
1.3,-4.8,
1.301,-4.5,
1.302,-4.1,
1.303,-3.8,
1.304,-3.5,
1.305,-3.4,
1.306,-3.4,
1.307,-3.5,
1.308,-3.7,
1.309,-3.9,
1.31,-4.1,
1.311,-4.3,
1.312,-4.4,
1.313,-4.5,
1.314,-4.6,
1.315,-4.6,
1.316,-4.6,
1.317,-4.6,
1.318,-4.6,
1.319,-4.6,
1.32,-4.7,
1.321,-4.7,
1.322,-4.7,
1.323,-4.8,
1.324,-4.8,
1.325,-4.9,
1.326,-4.9,
1.327,-4.9,
1.328,-4.9,
1.329,-4.9,
1.33,-4.8,
1.331,-4.8,
1.332,-4.7,
1.333,-4.6,
1.334,-4.6,
1.335,-4.5,
1.336,-4.5,
1.337,-4.3,
1.338,-4.2,
1.339,-4.2,
1.34,-4.2,
1.341,-4.2,
1.342,-4.3,
1.343,-4.3,
1.344,-4.2,
1.345,-4.2,
1.346,-4.3,
1.347,-4.3,
1.348,-4.2,
1.349,-4.1,
1.35,-4,
1.351,-4,
1.352,-4,
1.353,-4,
1.354,-4,
1.355,-3.8,
1.356,-3.6,
1.357,-3.5,
1.358,-3.4,
1.359,-3.3,
1.36,-3.1,
1.361,-3,
1.362,-2.8,
1.363,-2.7,
1.364,-2.6,
1.365,-2.5,
1.366,-2.4,
1.367,-2.3,
1.368,-2.1,
1.369,-2,
1.37,-1.8,
1.371,-1.7,
1.372,-1.6,
1.373,-1.4,
1.374,-1.3,
1.375,-1,
1.376,-0.9,
1.377,-0.8,
1.378,-0.6,
1.379,-0.5,
1.38,-0.4,
1.381,-0.3,
1.382,-0.2,
1.383,-0.1,
1.384,0.1,
1.385,0.2,
1.386,0.3,
1.387,0.4,
1.388,0.4,
1.389,0.5,
1.39,0.6,
1.391,0.7,
1.392,0.8,
1.393,0.8,
1.394,0.8,
1.395,0.9,
1.396,1,
1.397,1.1,
1.398,1.2,
1.399,1.3,
1.4,1.4,
1.401,1.4,
1.402,1.5,
1.403,1.5,
1.404,1.5,
1.405,1.5,
1.406,1.5,
1.407,1.4,
1.408,1.4,
1.409,1.4,
1.41,1.4,
1.411,1.4,
1.412,1.4,
1.413,1.4,
1.414,1.3,
1.415,1.2,
1.416,1.2,
1.417,1.1,
1.418,1.1,
1.419,1,
1.42,1,
1.421,0.9,
1.422,0.8,
1.423,0.8,
1.424,0.8,
1.425,0.8,
1.426,0.8,
1.427,0.8,
1.428,0.8,
1.429,0.7,
1.43,0.6,
1.431,0.6,
1.432,0.7,
1.433,0.7,
1.434,0.8,
1.435,0.8,
1.436,0.8,
1.437,0.8,
1.438,0.8,
1.439,0.8,
1.44,0.8,
1.441,0.7,
1.442,0.6,
1.443,0.6,
1.444,0.5,
1.445,0.5,
1.446,0.4,
1.447,0.4,
1.448,0.4,
1.449,0.4,
1.45,0.4,
1.451,0.4,
1.452,0.3,
1.453,0.3,
1.454,0.3,
1.455,0.3,
1.456,0.3,
1.457,0.4,
1.458,0.4,
1.459,0.4,
1.46,0.5,
1.461,0.5,
1.462,0.6,
1.463,0.5,
1.464,0.5,
1.465,0.4,
1.466,0.3,
1.467,0.3,
1.468,0.3,
1.469,0.3,
1.47,0.3,
1.471,0.3,
1.472,0.3,
1.473,0.3,
1.474,0.3,
1.475,0.3,
1.476,0.3,
1.477,0.3,
1.478,0.3,
1.479,0.3,
1.48,0.3,
1.481,0.3,
1.482,0.3,
1.483,0.3,
1.484,0.3,
1.485,0.3,
1.486,0.3,
1.487,0.3,
1.488,0.3,
1.489,0.2,
1.49,0.2,
1.491,0.1,
1.492,0.1,
1.493,0.1,
